title,content,fact_check_url,news_url,label
People on steroids for chronic illness may be more at risk of COVID-19,stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. an editorial of the journal of clinical endocrinology metabolism jcem has suggested that people who take the class of steroid hormones known as glucocorticoids may be more likely to contract covid-19 and if they do are more likely to have severe symptoms. glucocorticoids are frequently a medication doctors prescribe for chronic inflammatory diseases. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/people-on-steroids-for-chronic-illness-may-be-more-at-risk-of-covid-19,1
WHO launch trial testing 4 potential treatments for COVID-19,the world health organization who have launched solidarity a giant trial testing the potential of therapies old and new to beat the coronavirus that is causing the current pandemic. the who have launched solidarity a trial to test the four most promising treatments for covid-19. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent informat. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/who-launch-trial-testing-4-potential-covid-19-treatments,1
Repurposed drug may reduce COVID-19 deaths,a common drug found in many hospitals may reduce the number of deaths caused by infections with the sars cov-2 virus. scientists may be able to repurpose a drug thus reducing the need for ventilators among covid-19 patients. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. a team of researchers has propo. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/a-stopgap-measure-to-treat-respiratory-distress,1
How to disinfect shoes: Tips for COVID-19 prevention,practicing proper hand hygiene and not touching the face can help limit the spread of sars cov-2. however there is a growing concern about how to disinfect other surfaces such as clothes and shoes. sars cov-2 the virus responsible for covid-19 infects people through direct and indirect contact with respiratory droplets. as a result the majority of the worlds population has adopted measures such as physical or social distancing and self isolation in order to limit the spread of covid-19. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/how-to-disinfect-shoes,1
"COVID-19 and diabetes: Risks, types, and prevention",covid-19 is a highly infectious disease caused by the novel coronavirus. it spreads through close personal contact with someone who has the virus. the cdc recommend that all people wear cloth face masks in public places where it is difficult to maintain a 6-foot distance from others. this will help slow the spread of the virus from asymptomatic people or people who do not know they have contracted the virus. cloth face masks should be worn while continuing to practice physical distancing. instru. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-and-diabetes,1
COVID-19 suppression 'only viable strategy at the current time',research suggests that the best strategy for minimizing the toll of the new coronavirus involves widespread and extended social distancing. new findings explain why covid-19 suppression is the only viable option for stopping the pandemic. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. research from the. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-suppression-only-viable-strategy-at-the-current-time,1
"COVID-19: No evidence that heart, kidney medications raise risk",danser co authored the paper with dr. murray epstein from the division of nephrology and hypertension at the university of miami miller school of medicine in florida and daniel battle from the division of nephrology hypertension at the northwestern university feinberg school of medicine in chicago. stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. a. h. jan danser from the department of internal medic. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-not-taking-heart-kidney-medication-as-prescribed-would-be-truly-tragic,1
Does Medicare cover telehealth?,telemedicine is a way to provide remote medical care. medicare covers some telemedicine services. these are healthcare services that people can access remotely. during the coronavirus pandemic people in many parts of the united states are unable to leave their homes. many of these people may need to access essential medical care without attending a facility. medicare has expanded the coverage of telemedicine services also known as telehealth to account for this sudden change. this expansion w. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/does-medicare-cover-telehealth,1
Coronavirus and pregnancy: What to know,this article was updated on april 3 2020 to include information about hospital restrictions regarding giving birth during the pandemic. the covid-19 outbreak is upending daily life everywhere. pregnant women and others anticipating the birth of a new baby have good reason to wonder what kind of effect the novel coronavirus will have on their health of their unborn children. the centers for disease control and protection cdc do not yet know if covid-19 affects the health of a fetus or a newbor. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/coronavirus-and-pregnancy,1
Walking pneumonia vs pneumonia: What is the difference?,walking pneumonia is a nonmedical term that people use to describe cases of milder pneumonia. doctors call this atypical pneumonia. however both atypical and typical pneumonia can cause severe symptoms and require hospitalization. this article will discuss the key differences between these two types of pneumonia including causes and treatments. if a person experiences problems breathing they should always seek medical attention before their condition worsens. a person with atypical pneumonia. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/walking-pneumonia-vs-pneumonia,1
How might climate change affect the spread of viruses?,the el nio event coinciding with the 1878 epidemic was one of the strongest on record. according to research published in the bulletin of the american meteorological society in 1999 this provided the perfect conditions for a. aegypti to spread yellow fever. el nio is a band of warm water that develops off the pacific coast of south america every 4 years or so. the phenomenon results in high rainfall warm springs and hot summers in southern u.s. states. between 1793 and 1905 there were n. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/how-might-global-warming-influence-the-spread-of-viruses,1
"Cats may be able to contract SARS-CoV-2, but evidence is limited",a preliminary study suggests that cats can contract the new coronavirus yet this happened in an artificial context where scientists gave the felines high doses of sars cov-2. the research did not prove convincingly that cats were able to transmit the virus further between themselves or to humans. cats may be able to contract sars cov-2 according to early reporting of a preliminary study yet the evidence is not foolproof. all data and statistics are based on publicly available data at the tim. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/cats-may-be-able-to-contract-sars-cov-2-but-evidence-is-limited,1
COVID-19: Global weekend update (March 21–22),"to date more than 340,000 people worldwide have contracted sars cov-2 which is the virus that causes covid-19. of these more than 14,000 have died and almost 100,000 have now recovered. in this short feature we provide a snapshot of the global situation with brief updates from selected countries. the u.s. has now reported 35,000 cases of covid-19 and 471 associated deaths. new york city alone accounts for around 5 of all cases globally. on saturday the u.s. government advised nearly 1. ",medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-global-weekend-update-march-21-22,1
COVID-19 frontline healthcare workers at risk of mental health problems,jianbo lai from the department of psychiatry at the first affiliated hospital of zhejiang university school of medicine in hangzhou china is the first author of the study which appears in the journal jama network open. lai and colleagues set out to examine the mental health outcomes of healthcare professionals who treated patients with covid-19 in china. namely they looked at healthcare professionals who worked in 34 hospitals that had fever clinics or wards for covid-19 patients. frontl. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-frontline-healthcare-workers-at-risk-of-mental-health-problems,1
COVID-19 is now a pandemic: What next?,as covid-19 moves from epidemic to pandemic status we discuss what implications this may have for all of us and describe how experts have reacted. we also share some coping strategies for anxiety. the who have reclassified covid-19 as a pandemic. what happens next. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-is-now-a-pandemic-what-next,1
COVID-19 may overwhelm intensive care units in UK within weeks,a new model has predicted that demand for beds in intensive care units icus will outstrip supply in two regions of the united kingdom by around april 6 2020. hospitals in london and the midlands could run out of icu beds within weeks. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. doctors and compute. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-may-overwhelm-intensive-care-units-in-uk-within-weeks,1
Can an old method help doctors fight COVID-19?,the technique is called passive antibody therapy. it was used as early as the 1930s and its premise is simple. medical practitioners collect blood from a person who has recovered from an infection and process it to separate the serum the part of the blood that contains antibodies. these are molecules that learn to fight specific pathogens such as viruses once they have been confronted with them. ultimately the purpose is to inject a person with a current infection or who is more. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/can-an-old-method-help-doctors-fight-covid-19,1
Contracting the new coronavirus may protect against future reinfection,all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. some recent reports have suggested that covid-19 can reoccur in people after they have recovered from the disease. however the available scientific evidence has not confirmed that there is a risk of reinfection with sars cov-2 the virus that causes covi. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/contracting-the-new-coronavirus-may-protect-against-future-re-infections,1
Why are infections from animals so dangerous to humans?,in the wake of the covid-19 global pandemic which started when the virus sars cov-2 jumped from animals into humans we ask an important question why are infections acquired from animals so dangerous to human health. humans may have contracted the new coronavirus from pangolins which are often trafficked illegally in china. while it is not yet clear which animals were the source of the new coronavirus was it bats. was it pangolins. was it both. scientists are sure that sars cov-2 the vi. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/zoonotic-diseases-why-are-infections-from-animals-so-dangerous-to-humans,1
CDC on COVID-19 severe outcomes: Where do we stand?,all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. as the number of covid-19 cases continues to rise in the u.s. the cdc have been keeping track of which groups face the greatest risk of exposure to the virus and which are most likely to experience severe symptoms of the resulting illness. in a new offic. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/cdc-on-covid-19-severe-outcomes-where-do-we-stand,1
Why are COVID-19 death rates so hard to calculate? Experts weigh in,"in a press briefing on march 3 2020 the director general of the world health organization who dr. tedros adhanom ghebreyesus reported a 3.4 mortality rate from covid-19. but how reliable is this figure. we take a look at what british experts have to say on the matter. various experts have weighed in on the challenges of calculating an accurate mortality rate for covid-19. in the media briefing dr. ghebreyesus reported a total of 90,893 cases of covid-19 globally with 3,110 resulting in. ",medicalnewstoday.com,https://www.medicalnewstoday.com/articles/why-are-covid-19-death-rates-so-hard-to-calculate-experts-weigh-in,1
Coronavirus: 10 home exercises,at a time of immense stress and uncertainty the slow movement and controlled breathing of yoga can ease anxiety and help with physical tension. try these simple yoga moves begin in childs pose with the knees bent under the chest and the torso and head down. extend the legs out and push up onto the hands into downward facing dog. the hips should be in the air so that the body forms an inverted v. bring one leg forward between the hands with the foot flat on the ground the knee bent a. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/best-home-exercises-coronavirus,1
New coronavirus may be most infectious during 1st week,the cdc recommend that all people wear cloth face masks in public places where it is difficult to maintain a 6-foot distance from others. this will help slow the spread of the virus from asymptomatic people or people who do not know they have contracted the virus. cloth face masks should be worn while continuing to practice social distancing. instructions for making masks at home can be found here. note it is critical that surgical masks and n95 respirators are reserved for healthcare workers. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/new-coronavirus-may-be-most-infectious-during-1st-week,1
"Coronavirus: 81% of cases are mild, study says",a new paper by the chinese centers for disease control and prevention ccdc finds that the majority of coronavirus cases are mild with older adults and people who have other conditions being most at risk. wearing face masks handwashing and other protective measures may have helped the coronavirus outbreak slow suggests new research. ccdcs novel coronavirus pneumonia emergency response epidemiology team has conducted a study wherein they analyze all the confirmed coronavirus cases as of fe. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/coronavirus-81-of-cases-are-mild-study-says,1
Coronavirus: Scientists could repurpose drugs to treat infection,"according to the latest report from the world health organization who there are currently 81,109 confirmed cases of covid-19 a condition that develops due to infection with the coronavirus sars cov-2 around the world. worldwide 2,762 people have already died as a result of the spread of the sars cov-2 virus. there is currently no cure for this infection meaning that physicians and health professionals can not do much for people who have it. although most healthy adults can rely on the. ",medicalnewstoday.com,https://www.medicalnewstoday.com/articles/coronavirus-existing-drugs-could-be-repurposed-to-treat-infection,1
Researchers identify potential coronavirus vaccine and therapy targets,"researchers show that antibodies that can neutralize the virus that causes sars can reduce how well the new coronavirus infects cells in laboratory studies. they also use an approved drug to reduce virus entry into cells. scientists nudge closer to creating a vaccine for the new coronavirus. with global cases of covid-19 surpassing 100,000 researchers are looking for ways to prevent new viral infections. the new coronavirus called sars cov-2 has strong similarities to other viruses in the cor. ",medicalnewstoday.com,https://www.medicalnewstoday.com/articles/researchers-identify-potential-coronavirus-vaccine-and-therapy-targets,1
COVID-19: Occupational groups that are at high risk,as the global number of covid-19 cases continues to rise scientists are grappling with numerous questions about the novel coronavirus. many of these questions concern the ways in which the sars cov-2 virus is transmitted how does the virus spread. how long does it survive on surfaces. which disinfectants can kill the virus. since the first documented case of an asymptomatic person infecting others with sars cov-2 the medical community has been aware that people may be contagious befor. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-occupational-groups-that-are-at-high-risk,1
"Flu shots pros and cons: Benefits, risks, and safety",in this article we discuss the benefits and risks of flu shots. flu shots can have some mild side effects such as pain and bruising at the injection site. however getting the flu vaccine every year is the best option to prevent flu from spreading and causing severe illness. a flu shot is a vaccine for preventing influenza. influenza or the flu is a seasonal virus that affects the respiratory system. vaccination is important for people at risk of severe illness from the flu. the centers f. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/flu-shots-pros-and-cons,1
Coronavirus may spread faster than WHO estimate,new research reviews the basic reproduction number r0 of the new coronavirus that is the number that indicates how transmissible a virus is and finds that it is much higher than current estimates. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. since its breakout in december 2019 scientists have. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/coronavirus-may-spread-faster-than-who-estimate,1
Are there any home remedies for pneumonia?,pneumonia is an inflammatory disorder of the lungs due to an infection of the airways. it is a serious condition and home remedies will not treat or cure it. however certain home remedies may help ease the symptoms and enhance healing during the recovery period. pneumonia can be life threatening. medical help is essential and many people will need to spend time in the hospital. afterward it can take several weeks or months to recover. although medical treatment is essential home remedies ca. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/320881,1
Experts condemn 'rumors and misinformation' about coronavirus,scientists from nine countries have issued a joint statement strongly condemning conspiracy theories surrounding the origin of the new coronavirus sars cov-2 and urging those who cultivate the rumors to consider the harmful consequences of misinformation. on wednesday of this week 27 public health specialists hailing from international research institutions in nine countries have issued a joint statement published in the lancet. in the statement they express increasing concern over the s. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/experts-condemn-rumors-and-misinformation-about-coronavirus,1
COVID-19 and kids: Why understanding the impact on children is crucial,in a new commentary two doctors warn that understanding how the new coronavirus affects children is critical for accurately assessing the impact of the covid-19 global pandemic as well as for figuring out ways to treat or prevent the disease. new research stresses the importance of understanding the impact that covid-19 has on children. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and fol. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-why-understanding-the-impact-on-children-is-crucial,1
Protecting healthcare workers from COVID-19: Infection control works,the cdc recommend that all people wear cloth face masks in public places where it is difficult to maintain a 6-foot distance from others. this will help slow the spread of the virus from asymptomatic people or people who do not know they have contracted the virus. cloth face masks should be worn while continuing to practice social distancing. instructions for making masks at home can be found here. note it is critical that surgical masks and n95 respirators are reserved for healthcare workers. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/protecting-healthcare-workers-from-covid-19-infection-control-works,1
Are children actually 'as likely' to get COVID-19 as adults?,so far reports have maintained that children appear to be less susceptible to infection with the new coronavirus sars cov-2 than adults. but some researchers now claim that this is not the case. as the new coronavirus continues to spread the public still wonders who is most at risk of infection. children are a primary concern how susceptible are they to sars cov-2 infection really. until now reports in peer reviewed journals such as this one featured in jama network last month have. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/are-children-actually-as-likely-to-get-covid-19-as-adults,1
Coronavirus research: Woman with no symptoms infects five people,all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. the cdc recommend that all people wear cloth face masks in public places where it is difficult to maintain a 6-foot distance from others. this will help slow the spread of the virus from asymptomatic people or people who do not know they have contracted th. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/coronavirus-research-woman-with-no-symptoms-infects-five-people,1
Preventing skin damage due to face masks,all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. face masks need to fit snuggly to the wearers face and they must close tightly around the nose to ensure that they offer maximum protection. however in a fast paced stressful and sometimes hot environment this can lead to discomfort and skin damage. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/preventing-skin-damage-due-to-face-masks,1
COVID-19: Scientists urge 'equitable and inclusive' response,as the world faces the uncertainties that accompany a pandemic researchers urge authorities to respond to the crisis in an equitable and inclusive way that does not shut out people belonging to the most vulnerable social categories. researchers urge public health officials to ensure that those who are marginalized or in any other way vulnerable receive the support they need in this pandemic. all data and statistics are based on publicly available data at the time of publication. some informat. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-scientists-urge-equitable-and-inclusive-response,1
Preparing for COVID-19: Priorities for the US,three physicians from johns hopkins university in baltimore md have joined efforts to write an article outlining key action points that the united states healthcare community should take in response to covid-19. researchers have determined top priorities for the u.s. government and healthcare facilities as they prepare for the spread of sars cov-2. the cdc recommend that all people wear cloth face masks in public places where it is difficult to maintain a 6-foot distance from others. this wil. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/preparing-for-covid-19-priorities-for-the-us,1
Early flu symptoms: Signs in children and adults,early flu symptoms include a sore throat body aches and chills. symptoms in children may present differently to adults. those who get the flu are most contagious within the first 3 4 days after developing the illness. as such recognizing early flu symptoms could help stop the transmission of the virus to others. early treatment may also provide greater symptom relief. covid-19 the infection caused by sars cov-2 can produce similar symptoms to those of the flu but it is not the same. a pers. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/early-flu-symptoms,1
SARS-CoV-2: How a person's immune system defeated the virus,although some people who contract sars cov-2 experience serious symptoms others are able to recover after a fairly short period of time. a new study shows how the immune system of one otherwise healthy person was able to fight the virus within days. in a new study in the journal nature medicine researchers from the university of melbourne at the peter doherty institute for infection and immunity in australia have outlined how the human immune system mounts its response to the new coronavirus. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/sars-cov-2-how-a-patients-immune-system-defeated-the-virus-in-3-days,1
6 best essential oils for the flu,influenza is a contagious respiratory disease that affects the nose throat and lungs. in some cases it can be life threatening. flu viruses are constantly changing which can make them hard to treat. medications can help relieve symptoms and some people also try alternative therapies such as essential oils. however there is no evidence to suggest that essential oils can treat or cure flu symptoms or those of other viruses including coronaviruses. they also will not prevent a virus from be. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/321401,1
SARS-CoV-2: Study confirms previous incubation period estimates,the cdc recommend that all people wear cloth face masks in public places where it is difficult to maintain a 6-foot distance from others. this will help slow the spread of the virus from asymptomatic people or people who do not know they have contracted the virus. cloth face masks should be worn while continuing to practice social distancing. instructions for making masks at home can be found here. note it is critical that surgical masks and n95 respirators are reserved for healthcare workers. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/sars-cov-2-study-confirms-previous-incubation-period-estimates,1
COVID-19 quarantine of cruise ship may have led to more infections,researchers have used mathematical models to assess the effectiveness of the public health measures taken to contain the covid-19 outbreak on the diamond princess cruise ship. the conclusion. more cases could have been prevented if those aboard had been allowed to disembark. on february 3 2020 10 people aboard the diamond princess cruise ship tested positive for the new coronavirus sars cov-2. each had developed the resulting illness covid-19. by february 4 the people with covid-19 had. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/quarantine-on-covid-19-cruise-ship-may-have-led-to-more-infections,1
Migraine and COVID-19: Management and link,there may be some overlap between the signs of migraine and covid-19 symptoms. in some cases a person with a sars cov-2 infection may experience headaches similar to migraine headaches. managing migraine should not interfere with other treatment or prevention measures for covid-19. although severe complications are possible with covid-19 having migraine should not increase the likelihood of complications from the infection. stay informed with live updates on the current covid-19 outbreak and v. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/migraine-and-covid-19,1
App-based contact tracing may significantly reduce pandemic spread,new research has shone further light on the different rates of transmission of sars cov-2 suggesting app based contact tracing may significantly reduce the spread of the virus. an app based contact tracing system could make it easier to avoid being in contact with someone who has the sars cov-2 virus. a study appearing in the journal science suggests that a significant amount of the transmission of the sars cov-2 virus may be from people who are presymptomatic. as a consequence the authors sug. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/app-based-contact-tracing-may-significantly-reduce-pandemic-spread,1
Expert tips on coping with stress and anxiety during a pandemic,as part of the global response to the pandemic the citizens of many countries are having to stay at home. however prolonged isolation can take its toll on mental health. in this special feature mental well being advocates share their top tips on what you can do to cope with anxiety and stress while stuck at home. what can people do to look after their mental health while stuck at home. to mark mental health awareness month this may were bringing you research backed information to help suppo. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/how-to-look-after-your-mental-health-during-a-pandemic,1
Keeping active while staying put: A brief 'how to' guide,social distancing measures require citizens around the globe to stay at home. in this situation how can people stay active and maintain their physical and mental well being while also protecting themselves and others by staying put. read our brief how to guide for some ideas. how can you keep physically active while being stuck at home. in this special feature we offer some helpful tips. to mark mental health awareness month this may were bringing you research backed information to help su. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/keeping-active-while-staying-put-a-brief-how-to-guide,1
Why hand washing really could slow down an epidemic,to prevent viral infections doctors suggest practicing good hand hygiene. in light of the recent coronavirus outbreak public health guidelines continue to emphasize this. is hand washing really that helpful in the context of an epidemic. new research suggests that it is. a new study explains why hand washing is so important when it comes to controlling a virus outbreak. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/why-hand-washing-really-could-slow-down-an-epidemic,1
7 alternatives to toilet paper,in the wake of the covid-19 pandemic stores across several countries reported toilet paper shortages. this may inconvenience many people and cause them to turn to other products. however a pandemic is not the only reason to consider toilet paper alternatives some of which may reduce waste and help the environment. it is essential to note however that most of these options are not suitable to flush. anything soft enough not to irritate skin and thick enough not to break can work as a toilet. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/toilet-paper-alternatives,1
COVID-19 and bronchitis: Risks and precautions,covid-19 is a novel illness that affects a persons lungs and airways. people with bronchitis may be wondering what covid-19 means for them. bronchitis refers to inflammation of the main airways of the lungs or the bronchi. people with bronchitis may be at risk of serious illness if they develop covid-19 after exposure to sars cov-2 the new coronavirus. this is similar to what happens if they get the flu. however much remains unknown about the effects of covid-19 on those with bronchitis. thi. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/bronchitis-and-covid-19,1
Hand washing advice for people with skin conditions,to stem the tide of covid-19 the advice from all major health bodies is to wash your hands properly and frequently. however regular hand washing can exacerbate skin conditions such as eczema or psoriasis. in this feature we ask the experts for advice. washing the hands regularly and thoroughly is one of the best ways to slow down the spread of sars cov-2. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our co. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/hand-washing-advice-for-people-with-skin-conditions,1
What can be done to stop the spread of viruses?,controlling a virus especially one as contagious as the novel coronavirus relies on knowing how it spreads. for example the centers for disease control and prevention cdc say that coronavirus spreads by the dispersion of infected respiratory droplets into the air when a person with covid-19 sneezes or coughs a person touching a contaminated surface such as a counter or doorknob and then touching their mouth or nose according to the cdc the disease is probably most contagious when pe. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/stop-the-spread-of-viruses,1
What to know about Klebsiella pneumoniae,klebsiella pneumoniae is a type of bacteria that can cause a range of infections. these usually develop in hospital settings. people have k. pneumoniae in their digestive tracts. when the bacteria spread to other parts of the body they can cause a variety of infections including keep reading to learn more about the causes symptoms and treatments of k. pneumoniae infections. klebsiella pneumoniae may cause infections such as pneumonia meningitis and liver abscess. there are many types of. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/klebsiella-pneumoniae,1
CDC: New cases of novel coronavirus reported in US,as covid-19 moves from epidemic to pandemic status we discuss what implications this may have for all of us and describe how experts have reacted. we also share some coping strategies for anxiety. the who have reclassified covid-19 as a pandemic. what happens next. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/cdc-new-cases-of-novel-coronavirus-reported-in-us/,1
Air pollution may affect the lethality of COVID-19,new research suggests that air pollution may have an effect on the number of people who die from covid-19. scientists have found a link between the lethality of covid-19 and air pollution. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. a team of researchers from aarhus university in denmark and the univ. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/air-pollution-may-affect-the-lethality-of-covid-19,1
COVID-19 and psoriasis: Risks and precautions,people with psoriasis may be wondering how covid-19 might affect them. covid-19 is a new illness resulting from infection with the novel coronavirus or sars cov-2. at present it is unclear how covid-19 may affect those with psoriasis which is an immune mediated condition. this mean the condition occurs as a result of abnormal immune system activity. scientists are also unsure about how it may impact the treatment of these individuals. some treatments for psoriasis which are immunosuppressive. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/psoriasis-and-covid-19,1
Letter from the Editor: The importance of accurate reporting,according to a telebriefing that the centers for disease control and prevention cdc held earlier this week we could be looking at a pandemic in the united states. since the telebriefing in the u.s. the cdc have confirmed a possible instance of community spread of sars cov-2 which is the virus that causes covid-19. there has been a myriad of mixed messages misinformation and conspiracy theories in the press surrounding covid-19. how concerned should we be. has the scope of the virus bee. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/letter-from-the-editor-the-importance-of-accuracy,1
Managing patients with endocrine dysfunction during COVID-19,all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. the new article is the result of a collaboration between three experts in endocrine disorders including diabetes. it begins by stating in our professional lives we have not witnessed a healthcare crisis of this magnitude and severity. the covid-19 p. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/managing-patients-with-endocrine-dysfunction-during-covid-19,1
What causes a sore throat and swollen glands?,often the same illness causes a sore throat and swollen lymph glands. both can be symptoms of an infection which may be viral or bacterial. the lymph glands or lymph nodes are a part of the bodys immune system. they collect and filter fluid to remove infection from the body. lymph glands especially those in the throat may swell in response to infection or another illness. infections that cause swollen glands may also cause a sore throat among other symptoms. in this article we look at s. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/sore-throat-swollen-glands,1
COVID-19 and celiac disease: Risks and precautions,as international headlines surround the covid-19 pandemic those with celiac disease may have concerns about what the condition means for them and their dietary treatments. currently there is no research to indicate if those with celiac disease are at higher risk for developing covid-19 or its complications. however people in the celiac disease community should consider specific factors. read on to learn more about how covid-19 can affect people with celiac disease. stay informed with live upd. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-and-celiac-disease,1
"UC and COVID-19: Risks, medications, and precautions",although a person with ulcerative colitis uc may not develop severe illness from covid-19 some uc medications may weaken their immune system. in this article we look at how covid-19 may affect people with uc and explain what precautions a person should take. stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. a person should not stop taking their medication. uc can cause inflammation in the digestive tra. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/uc-and-covid-19,1
Common coronaviruses appear to be highly seasonal,a recent study concludes that the four most common human coronaviruses follow distinct seasonal patterns. a new study tracks the seasonality of human coronaviruses. a recent study by the university of michigan school of public health in ann arbor tracked a group of participants over 8 years. the team looked in detail at the prevalence of the four most common human coronaviruses in the population. the research which now appears in the journal of infectious diseases shines a light on an understu. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/common-coronaviruses-appear-to-be-highly-seasonal,1
COVID-19 and arthritis: Risks and precautions,covid-19 is a new disease caused by sars cov-2. people with arthritis may have concerns about their risk of developing covid-19 due to their underlying health condition. experts do not yet understand how covid-19 may affect someone with arthritis relative to the general population. however it appears that people with inflammatory or autoimmune arthritis may be at greater risk of contracting the infection and developing more severe symptoms than others. keep reading to learn more about the pot. ,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/arthritis-and-covid-19,1
